investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_anomaly_flag
INV001051,2050-06-18,100016,SIP,2090,Haryana,Gurugram,T30,26-35,Male,8.2,Net Banking,Verified,True
INV003110,2050-06-26,100016,SIP,878,Rajasthan,Jaipur,T30,26-35,Male,9.0,UPI,Verified,True
INV003651,2050-09-09,100016,SIP,439,Gujarat,Surat,T30,26-35,Male,14.6,Cheque,Verified,True
INV003878,2050-09-25,100016,SIP,12511,Haryana,Gurugram,T30,56+,Male,27.9,Net Banking,Verified,True
INV001618,2050-11-28,100016,Redemption,270242,Karnataka,Bangalore,T30,56+,Female,28.0,UPI,Verified,True
INV004595,2050-12-07,100016,SIP,9936,Rajasthan,Udaipur,B30,36-45,Male,24.0,Mandate,Verified,True
INV001566,2050-12-11,100016,SIP,1043,West Bengal,Kolkata,T30,18-25,Male,7.8,Cheque,Verified,True
INV001628,2051-02-28,100016,SIP,464,Rajasthan,Jaipur,T30,36-45,Female,45.6,Cheque,Verified,True
INV001736,2051-04-10,100016,Lumpsum,267118,Rajasthan,Udaipur,B30,46-55,Female,69.5,Mandate,Verified,True
INV002060,2051-04-26,100016,SIP,8133,Madhya Pradesh,Indore,T30,36-45,Male,31.8,Mandate,Verified,True
INV002152,2051-04-30,100016,SIP,16645,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,Mandate,Verified,True
INV002130,2051-05-04,100016,SIP,1171,Maharashtra,Pune,T30,46-55,Male,22.5,UPI,Pending,True
INV000543,2051-06-02,100016,Redemption,176986,Haryana,Gurugram,T30,36-45,Male,45.4,Net Banking,Verified,True
INV003750,2051-08-15,100016,Lumpsum,223984,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,UPI,Verified,True
INV000495,2051-12-13,100016,Redemption,386823,Gujarat,Surat,T30,26-35,Female,7.6,Cheque,Verified,True
INV000130,2051-12-16,100016,Lumpsum,63184,Madhya Pradesh,Indore,T30,56+,Female,69.4,Cheque,Verified,True
INV003069,2051-12-24,100016,SIP,8027,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,Verified,True
INV004269,2052-03-13,100016,Redemption,283331,Punjab,Chandigarh,T30,26-35,Male,21.0,Cheque,Verified,True
INV002850,2052-03-16,100016,SIP,13860,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,UPI,Verified,True
INV003427,2052-04-20,100016,SIP,53987,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified,True
INV000836,2052-06-26,100016,SIP,56629,Haryana,Gurugram,T30,26-35,Male,24.4,Net Banking,Pending,True
INV000542,2052-07-21,100016,SIP,429,Haryana,Faridabad,B30,36-45,Male,20.3,UPI,Verified,True
INV000795,2052-08-07,100016,Lumpsum,489466,Uttar Pradesh,Kanpur,B30,36-45,Male,37.2,Cheque,Verified,True
INV000282,2052-08-08,100016,Redemption,77323,Uttar Pradesh,Agra,B30,36-45,Female,55.7,Net Banking,Verified,True
INV001111,2052-08-30,100016,Lumpsum,494592,Delhi,Gurugram,T30,18-25,Male,7.8,UPI,Verified,True
INV001890,2052-10-20,100016,SIP,1930,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,UPI,Verified,True
INV000643,2052-10-25,100016,Redemption,428270,Haryana,Faridabad,B30,26-35,Female,23.5,Cheque,Verified,True
INV001043,2052-10-27,100016,SIP,2834,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,True
INV000922,2052-11-13,100016,SIP,5359,Karnataka,Mysore,B30,26-35,Male,22.4,Net Banking,Verified,True
INV001569,2052-12-06,100016,Lumpsum,510446,Punjab,Chandigarh,T30,46-55,Male,50.1,UPI,Verified,True
INV004614,2052-12-17,100016,SIP,4338,Delhi,New Delhi,T30,18-25,Male,7.7,Mandate,Verified,True
INV002044,2053-01-03,100016,Redemption,159501,Gujarat,Ahmedabad,T30,26-35,Female,19.1,UPI,Verified,True
INV003830,2053-02-20,100016,SIP,10728,Punjab,Amritsar,B30,26-35,Male,17.6,Net Banking,Verified,True
INV004756,2053-03-10,100016,SIP,4958,Gujarat,Surat,T30,46-55,Male,41.1,Net Banking,Verified,True
INV000841,2053-04-10,100016,SIP,6062,Maharashtra,Mumbai,T30,36-45,Male,56.5,Mandate,Verified,True
INV000586,2053-06-03,100016,Lumpsum,389388,West Bengal,Kolkata,T30,36-45,Male,43.8,Mandate,Verified,True
INV000155,2053-07-04,100016,SIP,2876,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Cheque,Verified,True
INV000043,2053-07-22,100016,Lumpsum,113513,Madhya Pradesh,Indore,T30,26-35,Male,23.7,UPI,Verified,True
INV002828,2053-10-24,100016,Lumpsum,137255,West Bengal,Kolkata,T30,26-35,Male,21.8,Mandate,Verified,True
INV001954,2053-11-12,100016,Lumpsum,209359,Uttar Pradesh,Agra,B30,26-35,Male,15.6,Net Banking,Verified,True
INV004492,2053-11-16,100016,SIP,1041,Madhya Pradesh,Bhopal,B30,26-35,Male,18.6,Cheque,Verified,True
INV001095,2053-12-17,100016,SIP,441,Maharashtra,Nashik,B30,18-25,Female,3.8,Cheque,Verified,True
INV001712,2054-03-19,100016,SIP,2021,West Bengal,Kolkata,T30,18-25,Male,6.2,Cheque,Verified,True
INV001748,2054-03-25,100016,Lumpsum,329120,Gujarat,Ahmedabad,T30,36-45,Female,16.2,Mandate,Verified,True
INV000885,2054-09-08,100016,SIP,1180,Gujarat,Ahmedabad,T30,26-35,Male,12.3,Net Banking,Verified,True
INV002214,2054-10-03,100016,Lumpsum,170204,Delhi,Gurugram,T30,36-45,Female,50.5,Net Banking,Verified,True
INV004064,2054-10-11,100016,Redemption,393957,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Mandate,Verified,True
INV000367,2055-01-14,100016,SIP,1675,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,Verified,True
INV003566,2055-02-18,100016,Lumpsum,285248,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Cheque,Verified,True
INV004330,2055-04-05,100016,SIP,560,Haryana,Faridabad,B30,46-55,Female,92.7,Net Banking,Verified,True
INV004593,2055-06-05,100016,Redemption,83235,Punjab,Amritsar,B30,26-35,Male,13.7,Mandate,Verified,True
INV004365,2055-07-24,100016,Redemption,36630,Delhi,Gurugram,T30,26-35,Male,19.4,Net Banking,Verified,True
INV002974,2055-08-27,100016,SIP,401,Telangana,Hyderabad,T30,26-35,Female,21.9,Net Banking,Verified,True
INV003309,2055-09-13,100016,SIP,2545,Delhi,New Delhi,T30,26-35,Male,20.0,Mandate,Verified,True
INV001997,2055-11-16,100016,SIP,2514,Delhi,New Delhi,T30,56+,Female,24.8,Mandate,Verified,True
INV001190,2055-12-12,100016,SIP,12241,Maharashtra,Mumbai,T30,26-35,Male,15.6,Cheque,Verified,True
INV003847,2055-12-18,100016,Lumpsum,135173,Telangana,Hyderabad,T30,26-35,Male,19.7,Net Banking,Verified,True
INV000690,2056-01-02,100016,Lumpsum,308448,Delhi,Gurugram,T30,46-55,Male,98.7,Mandate,Verified,True
INV004201,2056-01-26,100016,Lumpsum,14923,Telangana,Hyderabad,T30,36-45,Male,20.2,Cheque,Verified,True
INV002483,2056-02-24,100016,Lumpsum,248678,Delhi,New Delhi,T30,46-55,Female,60.8,Net Banking,Verified,True
INV001321,2056-03-23,100016,SIP,2365,Telangana,Hyderabad,T30,46-55,Male,74.1,Mandate,Verified,True
INV002182,2056-05-01,100016,Lumpsum,404082,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Cheque,Verified,True
INV000390,2056-05-13,100016,Lumpsum,11210,Karnataka,Bangalore,T30,26-35,Male,24.9,Net Banking,Verified,True
INV003166,2056-06-20,100016,SIP,20165,Karnataka,Bangalore,T30,26-35,Female,7.1,UPI,Verified,True
INV004285,2056-07-08,100016,SIP,2885,Punjab,Chandigarh,T30,26-35,Male,8.0,Cheque,Verified,True
INV003295,2056-07-18,100016,SIP,576,Gujarat,Ahmedabad,T30,26-35,Male,20.8,UPI,Verified,True
INV004243,2056-12-29,100016,Redemption,524410,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Pending,True
INV004442,2057-02-05,100016,Redemption,97423,Haryana,Faridabad,B30,18-25,Male,5.8,UPI,Verified,True
INV004057,2057-02-12,100016,Lumpsum,54708,Rajasthan,Jaipur,T30,26-35,Male,9.9,UPI,Verified,True
INV004542,2057-02-23,100016,SIP,14692,Maharashtra,Pune,T30,36-45,Male,53.7,Net Banking,Verified,True
INV000833,2057-03-02,100016,SIP,9649,Maharashtra,Nashik,B30,18-25,Male,4.4,Cheque,Verified,True
INV000827,2057-04-12,100016,SIP,980,Maharashtra,Pune,T30,36-45,Male,28.8,Net Banking,Verified,True
INV001369,2057-05-23,100016,SIP,3546,Gujarat,Ahmedabad,T30,46-55,Male,83.8,Net Banking,Verified,True
INV004406,2057-05-31,100016,SIP,7598,Rajasthan,Jaipur,T30,36-45,Male,12.2,Net Banking,Verified,True
INV003207,2057-06-26,100016,SIP,5355,Rajasthan,Jaipur,T30,46-55,Male,48.9,Mandate,Verified,True
INV003607,2057-07-03,100016,SIP,948,Delhi,Gurugram,T30,18-25,Male,4.7,Mandate,Verified,True
INV000354,2057-08-27,100016,Lumpsum,191334,Telangana,Hyderabad,T30,26-35,Male,21.2,UPI,Pending,True
INV002732,2057-11-23,100016,SIP,9584,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Mandate,Verified,True
INV001067,2058-02-25,100016,Lumpsum,438970,Haryana,Gurugram,T30,26-35,Male,16.6,Net Banking,Verified,True
INV003341,2058-03-28,100016,Lumpsum,418095,Rajasthan,Jaipur,T30,26-35,Male,23.0,Net Banking,Verified,True
INV002611,2058-04-24,100016,Redemption,348832,West Bengal,Kolkata,T30,26-35,Male,21.5,Cheque,Verified,True
INV004009,2058-06-01,100016,SIP,2693,Gujarat,Ahmedabad,T30,18-25,Male,5.6,UPI,Verified,True
INV003942,2058-06-14,100016,SIP,1149,Haryana,Faridabad,B30,26-35,Female,23.3,UPI,Verified,True
INV000645,2058-07-11,100016,SIP,4539,Karnataka,Bangalore,T30,18-25,Male,3.9,Net Banking,Verified,True
INV002378,2058-10-01,100016,Lumpsum,65872,Haryana,Gurugram,T30,26-35,Male,12.1,Cheque,Verified,True
INV003657,2058-10-12,100016,Lumpsum,311487,Delhi,Noida,T30,36-45,Female,55.4,UPI,Verified,True
INV003222,2059-03-29,100016,SIP,8021,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,Pending,True
INV000453,2059-05-01,100016,SIP,9169,Rajasthan,Udaipur,B30,46-55,Male,40.4,Net Banking,Verified,True
INV004478,2059-05-02,100016,Lumpsum,524888,Delhi,New Delhi,T30,26-35,Male,13.8,Net Banking,Verified,True
INV004285,2059-05-27,100016,Redemption,92745,Punjab,Chandigarh,T30,26-35,Male,8.0,Mandate,Verified,True
INV001549,2059-07-25,100016,SIP,25170,Haryana,Gurugram,T30,36-45,Male,19.5,UPI,Verified,True
INV000972,2059-08-27,100016,SIP,4797,Telangana,Hyderabad,T30,18-25,Female,5.9,UPI,Verified,True
INV000558,2059-10-09,100016,Redemption,119654,Punjab,Chandigarh,T30,56+,Female,22.1,UPI,Verified,True
INV002302,2059-12-29,100016,SIP,2233,West Bengal,Kolkata,T30,26-35,Male,10.1,UPI,Verified,True
INV001549,2060-01-01,100016,SIP,45669,Haryana,Gurugram,T30,36-45,Male,19.5,Net Banking,Pending,True
INV001096,2060-01-10,100016,SIP,21164,Punjab,Chandigarh,T30,26-35,Male,24.5,Mandate,Verified,True
INV002212,2060-02-13,100016,Lumpsum,201668,Telangana,Hyderabad,T30,36-45,Male,26.4,Net Banking,Verified,True
INV002116,2060-03-26,100016,SIP,27897,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified,True
INV004285,2060-04-27,100016,Lumpsum,8668,Punjab,Chandigarh,T30,26-35,Male,8.0,Cheque,Verified,True
INV002645,2060-06-26,100016,SIP,15634,Haryana,Gurugram,T30,46-55,Female,67.7,Cheque,Verified,True
INV002216,2060-07-10,100016,Redemption,105842,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified,True
INV003654,2060-08-12,100016,SIP,3290,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,Pending,True
INV004073,2060-10-07,100016,Redemption,173985,Gujarat,Surat,T30,46-55,Female,32.6,Net Banking,Verified,True
INV003191,2060-11-03,100016,SIP,3069,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Mandate,Verified,True
INV003644,2060-11-26,100016,SIP,2258,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Cheque,Verified,True
INV000514,2061-01-26,100016,SIP,11066,West Bengal,Kolkata,T30,36-45,Male,43.2,UPI,Verified,True
INV004795,2061-01-31,100016,SIP,2096,Uttar Pradesh,Kanpur,B30,36-45,Female,21.9,UPI,Verified,True
INV003480,2061-03-26,100016,Redemption,105834,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,Mandate,Verified,True
INV001669,2061-03-27,100016,SIP,6515,West Bengal,Kolkata,T30,26-35,Female,6.3,UPI,Verified,True
INV002088,2061-07-31,100016,SIP,27617,Rajasthan,Jaipur,T30,46-55,Female,43.7,Net Banking,Verified,True
INV000641,2061-08-20,100016,SIP,25751,Punjab,Amritsar,B30,26-35,Male,14.5,Mandate,Verified,True
INV000577,2061-11-30,100016,SIP,939,Delhi,Noida,T30,36-45,Male,20.4,Cheque,Verified,True
INV001304,2062-04-11,100016,SIP,59611,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Verified,True
INV000179,2062-04-30,100016,SIP,11485,Rajasthan,Udaipur,B30,26-35,Male,10.0,Mandate,Verified,True
INV002195,2062-05-07,100016,SIP,54404,Telangana,Hyderabad,T30,26-35,Male,24.5,UPI,Verified,True
INV001748,2062-06-14,100016,SIP,2718,Gujarat,Ahmedabad,T30,36-45,Female,16.2,UPI,Verified,True
INV001637,2062-06-29,100016,Redemption,60063,Haryana,Faridabad,B30,36-45,Female,45.1,Net Banking,Verified,True
INV001649,2062-08-01,100016,SIP,2509,Telangana,Hyderabad,T30,36-45,Male,51.5,Net Banking,Verified,True
INV004001,2062-08-06,100016,SIP,7871,Delhi,Noida,T30,56+,Female,52.7,Mandate,Verified,True
INV003189,2062-08-20,100016,Redemption,482403,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified,True
INV004017,2062-12-06,100016,Redemption,390360,West Bengal,Kolkata,T30,36-45,Male,36.7,UPI,Verified,True
INV003836,2062-12-17,100016,Redemption,435441,Karnataka,Bangalore,T30,36-45,Male,12.4,UPI,Verified,True
INV001120,2062-12-31,100016,SIP,537,Karnataka,Bangalore,T30,36-45,Male,37.9,Net Banking,Verified,True
INV001482,2063-01-05,100016,SIP,413,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Cheque,Verified,True
INV004272,2063-01-08,100016,SIP,2030,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Mandate,Verified,True
INV003125,2063-04-10,100016,Lumpsum,193204,Punjab,Chandigarh,T30,36-45,Female,30.8,Net Banking,Verified,True
INV004354,2063-04-27,100016,Lumpsum,122113,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Mandate,Verified,True
INV000971,2063-06-04,100016,SIP,23090,Maharashtra,Mumbai,T30,36-45,Male,42.2,Cheque,Verified,True
INV003224,2063-06-21,100016,SIP,6514,Punjab,Amritsar,B30,26-35,Male,16.0,Mandate,Verified,True
INV003954,2063-10-16,100016,Redemption,118130,Rajasthan,Udaipur,B30,26-35,Male,7.1,UPI,Verified,True
INV000715,2063-10-23,100016,SIP,2254,Uttar Pradesh,Agra,B30,26-35,Male,24.2,UPI,Verified,True
INV004609,2063-11-05,100016,SIP,7887,Karnataka,Bangalore,T30,26-35,Female,10.3,Net Banking,Verified,True
INV004924,2063-12-26,100016,SIP,16065,Telangana,Hyderabad,T30,36-45,Male,16.1,Mandate,Verified,True
INV003586,2064-02-28,100016,Lumpsum,476720,Haryana,Faridabad,B30,46-55,Male,68.9,UPI,Verified,True
INV004569,2064-03-19,100016,Lumpsum,462689,Tamil Nadu,Coimbatore,B30,36-45,Male,47.3,Net Banking,Verified,True
INV000615,2064-03-30,100016,SIP,461,Punjab,Amritsar,B30,36-45,Male,60.0,Cheque,Verified,True
INV004338,2064-06-02,100016,SIP,52347,Maharashtra,Mumbai,T30,46-55,Female,82.5,Net Banking,Pending,True
INV004277,2064-06-22,100016,SIP,1615,Telangana,Hyderabad,T30,26-35,Male,19.6,Cheque,Verified,True
INV001165,2064-07-25,100016,Lumpsum,243076,Delhi,Noida,T30,46-55,Female,48.5,Mandate,Verified,True
INV003744,2064-07-26,100016,SIP,1037,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified,True
INV001164,2064-08-26,100016,SIP,425,Punjab,Chandigarh,T30,36-45,Male,54.4,Net Banking,Verified,True
INV000239,2064-11-01,100016,SIP,25382,Punjab,Amritsar,B30,36-45,Female,13.2,Mandate,Verified,True
INV000314,2064-11-02,100016,SIP,20223,West Bengal,Kolkata,T30,26-35,Male,20.5,Net Banking,Verified,True
INV002008,2064-11-17,100016,Redemption,458789,Haryana,Gurugram,T30,46-55,Male,83.3,UPI,Verified,True
INV004382,2064-11-19,100016,SIP,2049,Haryana,Gurugram,T30,56+,Male,31.3,Cheque,Verified,True
INV000737,2065-01-06,100016,SIP,1831,Madhya Pradesh,Indore,T30,26-35,Female,10.0,Mandate,Verified,True
INV004413,2065-01-07,100016,Lumpsum,593268,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Pending,True
INV004485,2065-01-11,100016,SIP,15234,Haryana,Faridabad,B30,18-25,Male,6.6,Cheque,Verified,True
INV003186,2065-02-26,100016,SIP,16176,Maharashtra,Pune,T30,26-35,Male,13.6,Mandate,Verified,True
INV002092,2065-03-15,100016,SIP,2843,Punjab,Amritsar,B30,18-25,Male,7.7,Net Banking,Verified,True
INV003490,2065-04-08,100016,SIP,6286,Punjab,Chandigarh,T30,26-35,Male,11.6,Mandate,Verified,True
INV004621,2065-07-11,100016,SIP,11441,Punjab,Amritsar,B30,36-45,Female,16.9,Mandate,Verified,True
INV003939,2065-08-07,100016,SIP,558,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,Net Banking,Verified,True
INV000254,2065-08-29,100016,SIP,801,Haryana,Gurugram,T30,18-25,Female,3.7,Net Banking,Verified,True
INV003270,2065-10-02,100016,SIP,43103,Karnataka,Bangalore,T30,56+,Male,43.3,UPI,Verified,True
INV002680,2065-11-07,100016,SIP,16961,West Bengal,Kolkata,T30,36-45,Male,17.4,Cheque,Verified,True
INV002656,2065-11-28,100016,SIP,840,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified,True
INV002307,2065-12-10,100016,SIP,7660,Gujarat,Ahmedabad,T30,26-35,Male,24.2,Mandate,Verified,True
INV000493,2066-01-26,100016,Lumpsum,207221,Punjab,Chandigarh,T30,18-25,Male,4.2,Mandate,Pending,True
INV001969,2066-05-08,100016,Lumpsum,345998,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Mandate,Pending,True
INV002530,2066-05-21,100016,Lumpsum,227586,Telangana,Hyderabad,T30,36-45,Male,53.9,Mandate,Verified,True
INV004836,2066-08-09,100016,Lumpsum,467616,West Bengal,Kolkata,T30,26-35,Male,8.3,Cheque,Verified,True
INV004627,2066-10-17,100016,SIP,2028,West Bengal,Kolkata,T30,36-45,Male,47.7,Cheque,Verified,True
INV002454,2066-11-27,100016,SIP,13199,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Mandate,Verified,True
INV004434,2066-12-10,100016,SIP,6983,Gujarat,Surat,T30,46-55,Male,17.7,Cheque,Pending,True
INV001773,2066-12-22,100016,SIP,1119,Punjab,Chandigarh,T30,26-35,Male,21.4,Cheque,Verified,True
INV002392,2066-12-27,100016,SIP,2391,Madhya Pradesh,Indore,T30,56+,Female,68.4,UPI,Verified,True
INV002211,2067-01-03,100016,Lumpsum,245517,Gujarat,Surat,T30,26-35,Male,11.3,UPI,Pending,True
INV001028,2067-01-18,100016,SIP,10121,Rajasthan,Jaipur,T30,46-55,Female,67.4,Mandate,Pending,True
INV004138,2067-01-30,100016,Lumpsum,526229,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Cheque,Pending,True
INV000288,2067-01-31,100016,Lumpsum,436272,Telangana,Hyderabad,T30,26-35,Male,10.1,UPI,Verified,True
INV003123,2067-02-17,100016,Lumpsum,475971,Haryana,Faridabad,B30,36-45,Male,36.2,UPI,Verified,True
INV001651,2067-07-09,100016,SIP,24169,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Cheque,Verified,True
INV001244,2067-07-26,100016,SIP,10987,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Mandate,Pending,True
INV004223,2067-11-13,100016,Lumpsum,428421,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Pending,True
INV001312,2067-11-26,100016,Redemption,267620,Delhi,Noida,T30,26-35,Male,6.9,Net Banking,Verified,True
INV000697,2067-12-04,100016,Lumpsum,407537,Gujarat,Ahmedabad,T30,36-45,Male,41.4,Net Banking,Pending,True
INV000412,2067-12-28,100016,Redemption,104880,Rajasthan,Udaipur,B30,18-25,Male,7.4,Mandate,Verified,True
INV002611,2067-12-30,100016,SIP,2691,West Bengal,Kolkata,T30,26-35,Male,21.5,UPI,Verified,True
INV003297,2068-01-03,100016,Redemption,337453,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Mandate,Verified,True
INV004821,2068-01-27,100016,Redemption,266864,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,UPI,Verified,True
INV003450,2068-02-23,100016,SIP,8410,Maharashtra,Nashik,B30,18-25,Female,4.2,UPI,Verified,True
INV003633,2068-03-13,100016,Lumpsum,348378,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,UPI,Verified,True
INV003961,2068-04-14,100016,Lumpsum,232661,Rajasthan,Udaipur,B30,46-55,Male,39.6,UPI,Verified,True
INV000961,2068-05-20,100016,SIP,2884,Rajasthan,Udaipur,B30,36-45,Male,17.2,Cheque,Verified,True
INV003999,2068-07-13,100016,SIP,53417,Haryana,Faridabad,B30,26-35,Female,21.2,Mandate,Verified,True
INV004377,2068-07-26,100016,SIP,45414,Haryana,Faridabad,B30,18-25,Male,6.1,Mandate,Verified,True
INV003380,2068-08-11,100016,SIP,14602,Delhi,Noida,T30,36-45,Male,21.0,Net Banking,Verified,True
INV000521,2068-08-22,100016,SIP,6264,West Bengal,Kolkata,T30,26-35,Male,9.7,UPI,Verified,True
INV002101,2068-09-16,100016,SIP,2365,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Net Banking,Verified,True
INV004165,2068-11-05,100016,SIP,943,West Bengal,Kolkata,T30,26-35,Male,9.3,UPI,Verified,True
INV003971,2069-01-07,100016,SIP,3497,Haryana,Gurugram,T30,26-35,Male,14.1,Cheque,Verified,True
INV001924,2069-01-19,100016,SIP,13433,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified,True
INV001811,2069-03-25,100016,SIP,52959,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified,True
INV003792,2069-04-06,100016,Redemption,205634,Maharashtra,Pune,T30,46-55,Male,17.9,Net Banking,Verified,True
INV001242,2069-07-12,100016,SIP,8356,Tamil Nadu,Chennai,T30,36-45,Male,57.8,Mandate,Verified,True
INV001048,2069-09-24,100016,Redemption,299137,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,Verified,True
INV004268,2069-10-29,100016,SIP,829,Delhi,Gurugram,T30,26-35,Female,10.1,Mandate,Verified,True
INV002164,2069-11-07,100016,SIP,2609,Punjab,Amritsar,B30,56+,Male,37.0,Mandate,Verified,True
INV004089,2069-12-01,100016,Lumpsum,286799,Haryana,Gurugram,T30,36-45,Female,15.2,Cheque,Verified,True
INV002822,2070-03-17,100016,Lumpsum,346242,Karnataka,Bangalore,T30,46-55,Male,79.5,UPI,Verified,True
INV000527,2070-05-14,100016,Redemption,181156,Telangana,Hyderabad,T30,26-35,Male,12.1,Net Banking,Pending,True
INV000289,2070-07-16,100016,SIP,12561,Delhi,Gurugram,T30,36-45,Male,54.2,Mandate,Verified,True
INV001999,2070-09-10,100016,Redemption,354300,Rajasthan,Udaipur,B30,18-25,Male,5.8,UPI,Verified,True
INV002575,2070-09-20,100016,SIP,2648,West Bengal,Kolkata,T30,18-25,Male,7.9,Net Banking,Verified,True
INV003887,2070-11-03,100016,Lumpsum,230250,Rajasthan,Udaipur,B30,56+,Female,54.1,Net Banking,Verified,True
INV003562,2070-11-08,100016,SIP,14389,West Bengal,Kolkata,T30,26-35,Female,11.8,Net Banking,Verified,True
INV003379,2071-01-10,100016,SIP,583,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,Net Banking,Verified,True
INV004864,2071-03-15,100016,SIP,2894,Punjab,Amritsar,B30,26-35,Female,10.5,Cheque,Verified,True
INV003178,2071-09-09,100016,SIP,4783,Telangana,Hyderabad,T30,46-55,Female,60.9,UPI,Verified,True
INV004224,2071-12-18,100016,SIP,3544,Haryana,Faridabad,B30,56+,Male,34.4,Net Banking,Verified,True
INV002222,2072-02-19,100016,Lumpsum,200435,Punjab,Amritsar,B30,26-35,Male,8.7,Net Banking,Verified,True
INV002701,2072-03-05,100016,Redemption,491969,Rajasthan,Jaipur,T30,26-35,Male,11.6,Mandate,Verified,True
INV003738,2072-03-14,100016,SIP,2194,Delhi,Noida,T30,26-35,Male,19.0,Net Banking,Verified,True
INV001690,2072-06-14,100016,SIP,852,Rajasthan,Jaipur,T30,36-45,Male,27.6,UPI,Verified,True
INV000460,2072-07-06,100016,SIP,2272,Delhi,Noida,T30,36-45,Male,47.1,Net Banking,Verified,True
INV001500,2072-08-26,100016,SIP,11590,Maharashtra,Pune,T30,26-35,Female,6.5,Cheque,Verified,True
INV003398,2072-09-05,100016,SIP,506,Karnataka,Bangalore,T30,36-45,Male,42.0,Cheque,Verified,True
INV004038,2072-10-06,100016,Redemption,288680,Gujarat,Surat,T30,26-35,Female,24.6,UPI,Verified,True
